Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 02:31:17.783000,16,0 days 00:01:31.434000,57,,,0 days 00:00:30.867000,0 days 00:00:34.765000,0 days 00:00:25.802000,0 days 02:30:17.216000,0 days 02:30:51.981000,0 days 02:31:17.783000,214.0,187.0,278.0,320.0,True,HARD,40.0,True,2,0 days 02:29:46.349000,Ferrari,LEC,1,True,2023-05-07 21:00:47.607
0 days 01:04:25.338000,10,,1,0 days 00:14:28.693000,,,0 days 00:00:35.744000,0 days 00:00:26.425000,,0 days 01:03:59.081000,0 days 01:04:25.456000,213.0,184.0,265.0,299.0,False,MEDIUM,1.0,True,1,0 days 01:02:46.300000,Alpine,GAS,1,False,2023-05-07 19:33:47.558
0 days 01:05:59.504000,10,0 days 00:01:34.166000,2,,,0 days 00:00:32.481000,0 days 00:00:35.537000,0 days 00:00:26.148000,0 days 01:04:57.819000,0 days 01:05:33.356000,0 days 01:05:59.504000,,185.0,267.0,312.0,False,MEDIUM,2.0,True,1,0 days 01:04:25.338000,Alpine,GAS,1,True,2023-05-07 19:35:26.596
0 days 01:07:33.034000,10,0 days 00:01:33.530000,3,,,0 days 00:00:32.284000,0 days 00:00:35.221000,0 days 00:00:26.025000,0 days 01:06:31.788000,0 days 01:07:07.009000,0 days 01:07:33.034000,,185.0,271.0,318.0,False,MEDIUM,3.0,True,1,0 days 01:05:59.504000,Alpine,GAS,1,True,2023-05-07 19:37:00.762
0 days 01:09:06.565000,10,0 days 00:01:33.531000,4,,,0 days 00:00:32.266000,0 days 00:00:35.401000,0 days 00:00:25.864000,0 days 01:08:05.300000,0 days 01:08:40.701000,0 days 01:09:06.565000,212.0,185.0,272.0,327.0,False,MEDIUM,4.0,True,1,0 days 01:07:33.034000,Alpine,GAS,1,True,2023-05-07 19:38:34.292
0 days 01:10:39.937000,10,0 days 00:01:33.372000,5,,,0 days 00:00:32.221000,0 days 00:00:35.312000,0 days 00:00:25.839000,0 days 01:09:38.786000,0 days 01:10:14.098000,0 days 01:10:39.937000,209.0,185.0,274.0,327.0,False,MEDIUM,5.0,True,1,0 days 01:09:06.565000,Alpine,GAS,1,True,2023-05-07 19:40:07.823
0 days 01:12:13.341000,10,0 days 00:01:33.404000,6,,,0 days 00:00:31.947000,0 days 00:00:35.354000,0 days 00:00:26.103000,0 days 01:11:11.884000,0 days 01:11:47.238000,0 days 01:12:13.341000,211.0,185.0,271.0,313.0,False,MEDIUM,6.0,True,1,0 days 01:10:39.937000,Alpine,GAS,1,True,2023-05-07 19:41:41.195
0 days 01:13:46.710000,10,0 days 00:01:33.369000,7,,,0 days 00:00:31.918000,0 days 00:00:35.367000,0 days 00:00:26.084000,0 days 01:12:45.259000,0 days 01:13:20.626000,0 days 01:13:46.710000,212.0,185.0,271.0,315.0,False,MEDIUM,7.0,True,1,0 days 01:12:13.341000,Alpine,GAS,1,True,2023-05-07 19:43:14.599
0 days 01:15:19.924000,10,0 days 00:01:33.214000,8,,,0 days 00:00:31.850000,0 days 00:00:35.318000,0 days 00:00:26.046000,0 days 01:14:18.560000,0 days 01:14:53.878000,0 days 01:15:19.924000,214.0,184.0,270.0,315.0,False,MEDIUM,8.0,True,1,0 days 01:13:46.710000,Alpine,GAS,1,True,2023-05-07 19:44:47.968
0 days 01:16:54.196000,10,0 days 00:01:34.272000,9,,,0 days 00:00:31.917000,0 days 00:00:35.415000,0 days 00:00:26.940000,0 days 01:15:51.841000,0 days 01:16:27.256000,0 days 01:16:54.196000,212.0,184.0,273.0,313.0,False,MEDIUM,9.0,True,1,0 days 01:15:19.924000,Alpine,GAS,1,True,2023-05-07 19:46:21.182
0 days 01:18:29.015000,10,0 days 00:01:34.819000,10,,,0 days 00:00:33.469000,0 days 00:00:35.458000,0 days 00:00:25.892000,0 days 01:17:27.665000,0 days 01:18:03.123000,0 days 01:18:29.015000,210.0,184.0,272.0,315.0,False,MEDIUM,10.0,True,1,0 days 01:16:54.196000,Alpine,GAS,1,True,2023-05-07 19:47:55.454
0 days 01:20:02.160000,10,0 days 00:01:33.145000,11,,,0 days 00:00:31.933000,0 days 00:00:35.230000,0 days 00:00:25.982000,0 days 01:19:00.948000,0 days 01:19:36.178000,0 days 01:20:02.160000,212.0,186.0,270.0,315.0,False,MEDIUM,11.0,True,1,0 days 01:18:29.015000,Alpine,GAS,1,True,2023-05-07 19:49:30.273
0 days 01:21:35.489000,10,0 days 00:01:33.329000,12,,,0 days 00:00:32.002000,0 days 00:00:35.222000,0 days 00:00:26.105000,0 days 01:20:34.162000,0 days 01:21:09.384000,0 days 01:21:35.489000,210.0,185.0,269.0,314.0,False,MEDIUM,12.0,True,1,0 days 01:20:02.160000,Alpine,GAS,1,True,2023-05-07 19:51:03.418
0 days 01:23:08.748000,10,0 days 00:01:33.259000,13,,,0 days 00:00:32.047000,0 days 00:00:35.285000,0 days 00:00:25.927000,0 days 01:22:07.536000,0 days 01:22:42.821000,0 days 01:23:08.748000,,185.0,268.0,314.0,False,MEDIUM,13.0,True,1,0 days 01:21:35.489000,Alpine,GAS,1,True,2023-05-07 19:52:36.747
0 days 01:24:42.491000,10,0 days 00:01:33.743000,14,,,0 days 00:00:32.077000,0 days 00:00:35.639000,0 days 00:00:26.027000,0 days 01:23:40.825000,0 days 01:24:16.464000,0 days 01:24:42.491000,211.0,184.0,268.0,314.0,False,MEDIUM,14.0,True,1,0 days 01:23:08.748000,Alpine,GAS,1,True,2023-05-07 19:54:10.006
0 days 01:26:20.897000,10,0 days 00:01:38.406000,15,,0 days 01:26:15.441000,0 days 00:00:31.844000,0 days 00:00:35.600000,0 days 00:00:30.962000,0 days 01:25:14.335000,0 days 01:25:49.935000,0 days 01:26:20.897000,214.0,185.0,,314.0,False,MEDIUM,15.0,True,1,0 days 01:24:42.491000,Alpine,GAS,1,False,2023-05-07 19:55:43.749
0 days 01:28:08.946000,10,0 days 00:01:48.049000,16,0 days 01:26:37.894000,,0 days 00:00:47.127000,0 days 00:00:34.947000,0 days 00:00:25.975000,0 days 01:27:08.024000,0 days 01:27:42.971000,0 days 01:28:08.946000,212.0,186.0,266.0,311.0,False,HARD,1.0,True,2,0 days 01:26:20.897000,Alpine,GAS,1,False,2023-05-07 19:57:22.155
0 days 01:29:41.247000,10,0 days 00:01:32.301000,17,,,0 days 00:00:31.405000,0 days 00:00:35.005000,0 days 00:00:25.891000,0 days 01:28:40.351000,0 days 01:29:15.356000,0 days 01:29:41.247000,211.0,187.0,267.0,311.0,False,HARD,2.0,True,2,0 days 01:28:08.946000,Alpine,GAS,1,True,2023-05-07 19:59:10.204
0 days 01:31:13.683000,10,0 days 00:01:32.436000,18,,,0 days 00:00:31.585000,0 days 00:00:34.915000,0 days 00:00:25.936000,0 days 01:30:12.832000,0 days 01:30:47.747000,0 days 01:31:13.683000,215.0,187.0,269.0,314.0,False,HARD,3.0,True,2,0 days 01:29:41.247000,Alpine,GAS,1,True,2023-05-07 20:00:42.505
0 days 01:32:46.161000,10,0 days 00:01:32.478000,19,,,0 days 00:00:31.621000,0 days 00:00:35.114000,0 days 00:00:25.743000,0 days 01:31:45.304000,0 days 01:32:20.418000,0 days 01:32:46.161000,214.0,186.0,272.0,314.0,False,HARD,4.0,True,2,0 days 01:31:13.683000,Alpine,GAS,1,True,2023-05-07 20:02:14.941
0 days 01:34:18.976000,10,0 days 00:01:32.815000,20,,,0 days 00:00:31.744000,0 days 00:00:35.185000,0 days 00:00:25.886000,0 days 01:33:17.905000,0 days 01:33:53.090000,0 days 01:34:18.976000,212.0,186.0,272.0,317.0,False,HARD,5.0,True,2,0 days 01:32:46.161000,Alpine,GAS,1,True,2023-05-07 20:03:47.419
0 days 01:35:51.981000,10,0 days 00:01:33.005000,21,,,0 days 00:00:31.587000,0 days 00:00:35.380000,0 days 00:00:26.038000,0 days 01:34:50.563000,0 days 01:35:25.943000,0 days 01:35:51.981000,,185.0,276.0,318.0,False,HARD,6.0,True,2,0 days 01:34:18.976000,Alpine,GAS,1,True,2023-05-07 20:05:20.234
0 days 01:37:24.496000,10,0 days 00:01:32.515000,22,,,0 days 00:00:31.813000,0 days 00:00:34.848000,0 days 00:00:25.854000,0 days 01:36:23.794000,0 days 01:36:58.642000,0 days 01:37:24.496000,215.0,186.0,272.0,319.0,False,HARD,7.0,True,2,0 days 01:35:51.981000,Alpine,GAS,1,True,2023-05-07 20:06:53.239
0 days 01:38:57.246000,10,0 days 00:01:32.750000,23,,,0 days 00:00:31.638000,0 days 00:00:35.241000,0 days 00:00:25.871000,0 days 01:37:56.134000,0 days 01:38:31.375000,0 days 01:38:57.246000,212.0,186.0,273.0,318.0,False,HARD,8.0,True,2,0 days 01:37:24.496000,Alpine,GAS,1,True,2023-05-07 20:08:25.754
0 days 01:40:30.012000,10,0 days 00:01:32.766000,24,,,0 days 00:00:31.664000,0 days 00:00:35.208000,0 days 00:00:25.894000,0 days 01:39:28.910000,0 days 01:40:04.118000,0 days 01:40:30.012000,213.0,185.0,277.0,330.0,False,HARD,9.0,True,2,0 days 01:38:57.246000,Alpine,GAS,1,True,2023-05-07 20:09:58.504
0 days 01:42:02.305000,10,0 days 00:01:32.293000,25,,,0 days 00:00:31.565000,0 days 00:00:34.761000,0 days 00:00:25.967000,0 days 01:41:01.577000,0 days 01:41:36.338000,0 days 01:42:02.305000,215.0,185.0,271.0,316.0,False,HARD,10.0,True,2,0 days 01:40:30.012000,Alpine,GAS,1,True,2023-05-07 20:11:31.270
0 days 01:43:35.142000,10,0 days 00:01:32.837000,26,,,0 days 00:00:31.629000,0 days 00:00:35.350000,0 days 00:00:25.858000,0 days 01:42:33.934000,0 days 01:43:09.284000,0 days 01:43:35.142000,213.0,184.0,272.0,316.0,False,HARD,11.0,True,2,0 days 01:42:02.305000,Alpine,GAS,1,True,2023-05-07 20:13:03.563
0 days 01:45:07.911000,10,0 days 00:01:32.769000,27,,,0 days 00:00:31.558000,0 days 00:00:35.205000,0 days 00:00:26.006000,0 days 01:44:06.700000,0 days 01:44:41.905000,0 days 01:45:07.911000,214.0,186.0,273.0,317.0,False,HARD,12.0,True,2,0 days 01:43:35.142000,Alpine,GAS,1,True,2023-05-07 20:14:36.400
0 days 01:46:40.932000,10,0 days 00:01:33.021000,28,,,0 days 00:00:32.044000,0 days 00:00:35.059000,0 days 00:00:25.918000,0 days 01:45:39.955000,0 days 01:46:15.014000,0 days 01:46:40.932000,,186.0,274.0,319.0,False,HARD,13.0,True,2,0 days 01:45:07.911000,Alpine,GAS,1,True,2023-05-07 20:16:09.169
0 days 01:48:13.475000,10,0 days 00:01:32.543000,29,,,0 days 00:00:31.560000,0 days 00:00:35.080000,0 days 00:00:25.903000,0 days 01:47:12.492000,0 days 01:47:47.572000,0 days 01:48:13.475000,215.0,185.0,274.0,319.0,False,HARD,14.0,True,2,0 days 01:46:40.932000,Alpine,GAS,1,True,2023-05-07 20:17:42.190
0 days 01:49:45.993000,10,0 days 00:01:32.518000,30,,,0 days 00:00:31.682000,0 days 00:00:35.102000,0 days 00:00:25.734000,0 days 01:48:45.157000,0 days 01:49:20.259000,0 days 01:49:45.993000,213.0,185.0,280.0,333.0,False,HARD,15.0,True,2,0 days 01:48:13.475000,Alpine,GAS,1,True,2023-05-07 20:19:14.733
0 days 01:51:18.566000,10,0 days 00:01:32.573000,31,,,0 days 00:00:31.665000,0 days 00:00:35.159000,0 days 00:00:25.749000,0 days 01:50:17.658000,0 days 01:50:52.817000,0 days 01:51:18.566000,,185.0,283.0,324.0,False,HARD,16.0,True,2,0 days 01:49:45.993000,Alpine,GAS,1,True,2023-05-07 20:20:47.251
0 days 01:52:51.730000,10,0 days 00:01:33.164000,32,,,0 days 00:00:31.772000,0 days 00:00:35.464000,0 days 00:00:25.928000,0 days 01:51:50.338000,0 days 01:52:25.802000,0 days 01:52:51.730000,215.0,185.0,279.0,316.0,False,HARD,17.0,True,2,0 days 01:51:18.566000,Alpine,GAS,1,True,2023-05-07 20:22:19.824
0 days 01:54:26.189000,10,0 days 00:01:34.459000,33,,,0 days 00:00:32.496000,0 days 00:00:36.085000,0 days 00:00:25.878000,0 days 01:53:24.226000,0 days 01:54:00.311000,0 days 01:54:26.189000,200.0,185.0,279.0,325.0,False,HARD,18.0,True,2,0 days 01:52:51.730000,Alpine,GAS,1,True,2023-05-07 20:23:52.988
0 days 01:55:58.243000,10,0 days 00:01:32.054000,34,,,0 days 00:00:31.177000,0 days 00:00:34.933000,0 days 00:00:25.944000,0 days 01:54:57.366000,0 days 01:55:32.299000,0 days 01:55:58.243000,214.0,186.0,273.0,315.0,False,HARD,19.0,True,2,0 days 01:54:26.189000,Alpine,GAS,1,True,2023-05-07 20:25:27.447
0 days 01:57:30.829000,10,0 days 00:01:32.586000,35,,,0 days 00:00:31.550000,0 days 00:00:35.060000,0 days 00:00:25.976000,0 days 01:56:29.793000,0 days 01:57:04.853000,0 days 01:57:30.829000,212.0,187.0,274.0,314.0,False,HARD,20.0,True,2,0 days 01:55:58.243000,Alpine,GAS,1,True,2023-05-07 20:26:59.501
0 days 01:59:03.149000,10,0 days 00:01:32.320000,36,,,0 days 00:00:31.370000,0 days 00:00:35.014000,0 days 00:00:25.936000,0 days 01:58:02.199000,0 days 01:58:37.213000,0 days 01:59:03.149000,214.0,187.0,270.0,316.0,False,HARD,21.0,True,2,0 days 01:57:30.829000,Alpine,GAS,1,True,2023-05-07 20:28:32.087
0 days 02:00:35.408000,10,0 days 00:01:32.259000,37,,,0 days 00:00:31.351000,0 days 00:00:34.905000,0 days 00:00:26.003000,0 days 01:59:34.500000,0 days 02:00:09.405000,0 days 02:00:35.408000,216.0,188.0,274.0,313.0,False,HARD,22.0,True,2,0 days 01:59:03.149000,Alpine,GAS,1,True,2023-05-07 20:30:04.407
0 days 02:02:07.760000,10,0 days 00:01:32.352000,38,,,0 days 00:00:31.413000,0 days 00:00:34.992000,0 days 00:00:25.947000,0 days 02:01:06.821000,0 days 02:01:41.813000,0 days 02:02:07.760000,,187.0,274.0,308.0,False,HARD,23.0,True,2,0 days 02:00:35.408000,Alpine,GAS,1,True,2023-05-07 20:31:36.666
0 days 02:03:40.014000,10,0 days 00:01:32.254000,39,,,0 days 00:00:31.280000,0 days 00:00:35.081000,0 days 00:00:25.893000,0 days 02:02:39.040000,0 days 02:03:14.121000,0 days 02:03:40.014000,217.0,187.0,272.0,311.0,False,HARD,24.0,True,2,0 days 02:02:07.760000,Alpine,GAS,1,True,2023-05-07 20:33:09.018
0 days 02:05:12.139000,10,0 days 00:01:32.125000,40,,,0 days 00:00:31.339000,0 days 00:00:34.981000,0 days 00:00:25.805000,0 days 02:04:11.353000,0 days 02:04:46.334000,0 days 02:05:12.139000,215.0,188.0,275.0,311.0,False,HARD,25.0,True,2,0 days 02:03:40.014000,Alpine,GAS,1,True,2023-05-07 20:34:41.272
0 days 02:06:44.297000,10,0 days 00:01:32.158000,41,,,0 days 00:00:31.184000,0 days 00:00:35.062000,0 days 00:00:25.912000,0 days 02:05:43.323000,0 days 02:06:18.385000,0 days 02:06:44.297000,,187.0,273.0,306.0,False,HARD,26.0,True,2,0 days 02:05:12.139000,Alpine,GAS,1,True,2023-05-07 20:36:13.397
0 days 02:08:16.486000,10,0 days 00:01:32.189000,42,,,0 days 00:00:31.267000,0 days 00:00:34.985000,0 days 00:00:25.937000,0 days 02:07:15.564000,0 days 02:07:50.549000,0 days 02:08:16.486000,216.0,188.0,274.0,298.0,False,HARD,27.0,True,2,0 days 02:06:44.297000,Alpine,GAS,1,True,2023-05-07 20:37:45.555
0 days 02:09:48.634000,10,0 days 00:01:32.148000,43,,,0 days 00:00:31.261000,0 days 00:00:35.024000,0 days 00:00:25.863000,0 days 02:08:47.747000,0 days 02:09:22.771000,0 days 02:09:48.634000,213.0,187.0,271.0,301.0,False,HARD,28.0,True,2,0 days 02:08:16.486000,Alpine,GAS,1,True,2023-05-07 20:39:17.744
0 days 02:11:20.777000,10,0 days 00:01:32.143000,44,,,0 days 00:00:31.145000,0 days 00:00:35.049000,0 days 00:00:25.949000,0 days 02:10:19.779000,0 days 02:10:54.828000,0 days 02:11:20.777000,214.0,188.0,269.0,298.0,False,HARD,29.0,True,2,0 days 02:09:48.634000,Alpine,GAS,1,True,2023-05-07 20:40:49.892
0 days 02:12:52.997000,10,0 days 00:01:32.220000,45,,,0 days 00:00:31.150000,0 days 00:00:34.973000,0 days 00:00:26.097000,0 days 02:11:51.927000,0 days 02:12:26.900000,0 days 02:12:52.997000,,187.0,273.0,301.0,False,HARD,30.0,True,2,0 days 02:11:20.777000,Alpine,GAS,1,True,2023-05-07 20:42:22.035
0 days 02:14:25.517000,10,0 days 00:01:32.520000,46,,,0 days 00:00:31.218000,0 days 00:00:35.293000,0 days 00:00:26.009000,0 days 02:13:24.215000,0 days 02:13:59.508000,0 days 02:14:25.517000,215.0,187.0,274.0,300.0,False,HARD,31.0,True,2,0 days 02:12:52.997000,Alpine,GAS,1,True,2023-05-07 20:43:54.255
0 days 02:15:57.687000,10,0 days 00:01:32.170000,47,,,0 days 00:00:31.122000,0 days 00:00:35.126000,0 days 00:00:25.922000,0 days 02:14:56.639000,0 days 02:15:31.765000,0 days 02:15:57.687000,217.0,188.0,273.0,301.0,False,HARD,32.0,True,2,0 days 02:14:25.517000,Alpine,GAS,1,True,2023-05-07 20:45:26.775
0 days 02:17:29.678000,10,0 days 00:01:31.991000,48,,,0 days 00:00:31.197000,0 days 00:00:34.898000,0 days 00:00:25.896000,0 days 02:16:28.884000,0 days 02:17:03.782000,0 days 02:17:29.678000,216.0,189.0,273.0,302.0,False,HARD,33.0,True,2,0 days 02:15:57.687000,Alpine,GAS,1,True,2023-05-07 20:46:58.945
0 days 02:19:01.745000,10,0 days 00:01:32.067000,49,,,0 days 00:00:31.184000,0 days 00:00:34.981000,0 days 00:00:25.902000,0 days 02:18:00.862000,0 days 02:18:35.843000,0 days 02:19:01.745000,215.0,189.0,275.0,301.0,False,HARD,34.0,True,2,0 days 02:17:29.678000,Alpine,GAS,1,True,2023-05-07 20:48:30.936
0 days 02:20:33.857000,10,0 days 00:01:32.112000,50,,,0 days 00:00:31.174000,0 days 00:00:35.022000,0 days 00:00:25.916000,0 days 02:19:32.919000,0 days 02:20:07.941000,0 days 02:20:33.857000,217.0,188.0,275.0,299.0,False,HARD,35.0,True,2,0 days 02:19:01.745000,Alpine,GAS,1,True,2023-05-07 20:50:03.003
0 days 02:22:05.910000,10,0 days 00:01:32.053000,51,,,0 days 00:00:31.061000,0 days 00:00:35.011000,0 days 00:00:25.981000,0 days 02:21:04.918000,0 days 02:21:39.929000,0 days 02:22:05.910000,,189.0,273.0,300.0,False,HARD,36.0,True,2,0 days 02:20:33.857000,Alpine,GAS,1,True,2023-05-07 20:51:35.115
0 days 02:23:38.015000,10,0 days 00:01:32.105000,52,,,0 days 00:00:31.260000,0 days 00:00:34.954000,0 days 00:00:25.891000,0 days 02:22:37.170000,0 days 02:23:12.124000,0 days 02:23:38.015000,215.0,189.0,275.0,314.0,False,HARD,37.0,True,2,0 days 02:22:05.910000,Alpine,GAS,1,True,2023-05-07 20:53:07.168
0 days 02:25:12.082000,10,0 days 00:01:34.067000,53,,,0 days 00:00:32.667000,0 days 00:00:35.660000,0 days 00:00:25.740000,0 days 02:24:10.682000,0 days 02:24:46.342000,0 days 02:25:12.082000,216.0,188.0,274.0,331.0,False,HARD,38.0,True,2,0 days 02:23:38.015000,Alpine,GAS,1,True,2023-05-07 20:54:39.273
0 days 02:26:44.475000,10,0 days 00:01:32.393000,54,,,0 days 00:00:31.418000,0 days 00:00:35.172000,0 days 00:00:25.803000,0 days 02:25:43.500000,0 days 02:26:18.672000,0 days 02:26:44.475000,,187.0,276.0,303.0,False,HARD,39.0,True,2,0 days 02:25:12.082000,Alpine,GAS,1,True,2023-05-07 20:56:13.340
0 days 02:28:16.446000,10,0 days 00:01:31.971000,55,,,0 days 00:00:31.178000,0 days 00:00:34.908000,0 days 00:00:25.885000,0 days 02:27:15.653000,0 days 02:27:50.561000,0 days 02:28:16.446000,215.0,188.0,277.0,298.0,True,HARD,40.0,True,2,0 days 02:26:44.475000,Alpine,GAS,1,True,2023-05-07 20:57:45.733
0 days 02:29:48.471000,10,0 days 00:01:32.025000,56,,,0 days 00:00:31.222000,0 days 00:00:35.003000,0 days 00:00:25.800000,0 days 02:28:47.668000,0 days 02:29:22.671000,0 days 02:29:48.471000,214.0,188.0,279.0,303.0,False,HARD,41.0,True,2,0 days 02:28:16.446000,Alpine,GAS,1,True,2023-05-07 20:59:17.704
0 days 02:31:20.485000,10,0 days 00:01:32.014000,57,,,0 days 00:00:31.122000,0 days 00:00:34.896000,0 days 00:00:25.996000,0 days 02:30:19.593000,0 days 02:30:54.489000,0 days 02:31:20.485000,215.0,189.0,257.0,293.0,False,HARD,42.0,True,2,0 days 02:29:48.471000,Alpine,GAS,1,True,2023-05-07 21:00:49.729
0 days 01:04:28.765000,31,,1,0 days 00:13:59.443000,,,0 days 00:00:37.057000,0 days 00:00:26.311000,,0 days 01:04:02.534000,0 days 01:04:28.893000,207.0,185.0,267.0,305.0,False,HARD,1.0,True,1,0 days 01:02:46.300000,Alpine,OCO,1,False,2023-05-07 19:33:47.558
0 days 01:06:03.972000,31,0 days 00:01:35.207000,2,,,0 days 00:00:32.844000,0 days 00:00:36.084000,0 days 00:00:26.279000,0 days 01:05:01.609000,0 days 01:05:37.693000,0 days 01:06:03.972000,213.0,184.0,268.0,301.0,False,HARD,2.0,True,1,0 days 01:04:28.765000,Alpine,OCO,1,True,2023-05-07 19:35:30.023
0 days 01:07:37.920000,31,0 days 00:01:33.948000,3,,,0 days 00:00:32.460000,0 days 00:00:35.438000,0 days 00:00:26.050000,0 days 01:06:36.432000,0 days 01:07:11.870000,0 days 01:07:37.920000,212.0,184.0,278.0,307.0,False,HARD,3.0,True,1,0 days 01:06:03.972000,Alpine,OCO,1,True,2023-05-07 19:37:05.230
0 days 01:09:12.264000,31,0 days 00:01:34.344000,4,,,0 days 00:00:32.969000,0 days 00:00:35.596000,0 days 00:00:25.779000,0 days 01:08:10.889000,0 days 01:08:46.485000,0 days 01:09:12.264000,209.0,184.0,280.0,312.0,False,HARD,4.0,True,1,0 days 01:07:37.920000,Alpine,OCO,1,True,2023-05-07 19:38:39.178
0 days 01:10:45.619000,31,0 days 00:01:33.355000,5,,,0 days 00:00:32.389000,0 days 00:00:34.972000,0 days 00:00:25.994000,0 days 01:09:44.653000,0 days 01:10:19.625000,0 days 01:10:45.619000,211.0,182.0,275.0,332.0,False,HARD,5.0,True,1,0 days 01:09:12.264000,Alpine,OCO,1,True,2023-05-07 19:40:13.522
0 days 01:12:19.140000,31,0 days 00:01:33.521000,6,,,0 days 00:00:32.050000,0 days 00:00:35.567000,0 days 00:00:25.904000,0 days 01:11:17.669000,0 days 01:11:53.236000,0 days 01:12:19.140000,212.0,184.0,276.0,326.0,False,HARD,6.0,True,1,0 days 01:10:45.619000,Alpine,OCO,1,True,2023-05-07 19:41:46.877
0 days 01:13:52.497000,31,0 days 00:01:33.357000,7,,,0 days 00:00:32.064000,0 days 00:00:35.275000,0 days 00:00:26.018000,0 days 01:12:51.204000,0 days 01:13:26.479000,0 days 01:13:52.497000,213.0,184.0,275.0,317.0,False,HARD,7.0,True,1,0 days 01:12:19.140000,Alpine,OCO,1,True,2023-05-07 19:43:20.398
0 days 01:15:25.814000,31,0 days 00:01:33.317000,8,,,0 days 00:00:31.981000,0 days 00:00:35.290000,0 days 00:00:26.046000,0 days 01:14:24.478000,0 days 01:14:59.768000,0 days 01:15:25.814000,,183.0,275.0,322.0,False,HARD,8.0,True,1,0 days 01:13:52.497000,Alpine,OCO,1,True,2023-05-07 19:44:53.755
0 days 01:16:59.112000,31,0 days 00:01:33.298000,9,,,0 days 00:00:32.042000,0 days 00:00:35.296000,0 days 00:00:25.960000,0 days 01:15:57.856000,0 days 01:16:33.152000,0 days 01:16:59.112000,,183.0,276.0,313.0,False,HARD,9.0,True,1,0 days 01:15:25.814000,Alpine,OCO,1,True,2023-05-07 19:46:27.072
0 days 01:18:32.353000,31,0 days 00:01:33.241000,10,,,0 days 00:00:32.040000,0 days 00:00:35.266000,0 days 00:00:25.935000,0 days 01:17:31.152000,0 days 01:18:06.418000,0 days 01:18:32.353000,,184.0,277.0,313.0,False,HARD,10.0,True,1,0 days 01:16:59.112000,Alpine,OCO,1,True,2023-05-07 19:48:00.370
0 days 01:20:05.448000,31,0 days 00:01:33.095000,11,,,0 days 00:00:32.052000,0 days 00:00:35.172000,0 days 00:00:25.871000,0 days 01:19:04.405000,0 days 01:19:39.577000,0 days 01:20:05.448000,,185.0,276.0,328.0,False,HARD,11.0,True,1,0 days 01:18:32.353000,Alpine,OCO,1,True,2023-05-07 19:49:33.611
0 days 01:21:38.555000,31,0 days 00:01:33.107000,12,,,0 days 00:00:32.027000,0 days 00:00:35.264000,0 days 00:00:25.816000,0 days 01:20:37.475000,0 days 01:21:12.739000,0 days 01:21:38.555000,,185.0,276.0,330.0,False,HARD,12.0,True,1,0 days 01:20:05.448000,Alpine,OCO,1,True,2023-05-07 19:51:06.706
0 days 01:23:12.868000,31,0 days 00:01:34.313000,13,,,0 days 00:00:32.789000,0 days 00:00:35.601000,0 days 00:00:25.923000,0 days 01:22:11.344000,0 days 01:22:46.945000,0 days 01:23:12.868000,214.0,185.0,277.0,326.0,False,HARD,13.0,True,1,0 days 01:21:38.555000,Alpine,OCO,1,True,2023-05-07 19:52:39.813
0 days 01:24:46.801000,31,0 days 00:01:33.933000,14,,,0 days 00:00:32.491000,0 days 00:00:35.607000,0 days 00:00:25.835000,0 days 01:23:45.359000,0 days 01:24:20.966000,0 days 01:24:46.801000,210.0,184.0,275.0,329.0,False,HARD,14.0,True,1,0 days 01:23:12.868000,Alpine,OCO,1,True,2023-05-07 19:54:14.126
0 days 01:26:20.059000,31,0 days 00:01:33.258000,15,,,0 days 00:00:31.914000,0 days 00:00:35.469000,0 days 00:00:25.875000,0 days 01:25:18.715000,0 days 01:25:54.184000,0 days 01:26:20.059000,215.0,184.0,277.0,324.0,False,HARD,15.0,True,1,0 days 01:24:46.801000,Alpine,OCO,1,True,2023-05-07 19:55:48.059
0 days 01:27:53.280000,31,0 days 00:01:33.221000,16,,,0 days 00:00:31.978000,0 days 00:00:35.334000,0 days 00:00:25.909000,0 days 01:26:52.037000,0 days 01:27:27.371000,0 days 01:27:53.280000,214.0,185.0,275.0,324.0,False,HARD,16.0,True,1,0 days 01:26:20.059000,Alpine,OCO,1,True,2023-05-07 19:57:21.317
